time,a_rate_uptake,x_rate_growth,Km,dt,g_rate_uptake,g_uptake_max,o_rate_uptake,o_uptake_max,a_uptake_max,g_uptake_min,o_uptake_min,a_uptake_min,X_min,X_max,Cell,O2,Ac,Glcxt,dummy,X,growth,g_uptake,o_uptake,a_uptake,o2_transport,C3__max_ac,C3__max_glcxt,C3__max_o2,C3__dt,C3__Km,C3__X_min,C3__min_o2,C3__min_ac,C3__min_glxct,C3__X_max,C3__max_X,C3__rateOfX,C3__Glcxt,C3__Ac,C3__O2,C3__X,C2__rateOfX,C2__rateOfAc,C2__rateOfGlcxt,C2__rateOfO2,C2__Km,C2__Glcxt,C2__O2,C2__Ac,C2__X,C2__o_uptake,C2__g_uptake,C2__a_uptake,C2__growth,C1__a_uptake_max,C1__default_min,C1__default_max,C1__g_uptake_max,C1__o_uptake_max,C1__default_neg_min,C1__o_uptake_min,C1__g_uptake_min,C1__a_uptake_min,C1__X_min,C1__X_max,C1__Glcxt,C1__O2,C1__Ac,C1__X,C1__v1,C1__o_uptake,C1__growth,C1__v3,C1__v2,C1__g_uptake,C1__a_uptake,C1__v4
11.21,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999586575983606,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999586575983606,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999586575983606,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.22,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999616448561748,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999616448561748,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999616448561748,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.23,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999644162651535,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999644162651535,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999644162651535,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.24,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2099966987421781,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.2099966987421781,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.2099966987421781,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.25,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999693727955945,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999693727955945,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999693727955945,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.26,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999715858106122,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999715858106122,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999715858106122,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.27,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999736389208795,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999736389208795,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999736389208795,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.28,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999755436805564,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999755436805564,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999755436805564,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.29,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999773108089395,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999773108089395,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999773108089395,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.3,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999789502507862,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999789502507862,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999789502507862,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.31,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999804712322806,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999804712322806,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999804712322806,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.32,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999818823129546,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999818823129546,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999818823129546,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.33,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999831914338585,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999831914338585,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999831914338585,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.34,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999844059622497,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999844059622497,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999844059622497,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.35,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999855327330536,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999855327330536,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999855327330536,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.36,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999865780873272,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999865780873272,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999865780873272,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.37,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999875479079455,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999875479079455,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999875479079455,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.38,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999884476527067,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999884476527067,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999884476527067,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.39,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999892823850483,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999892823850483,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999892823850483,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.4,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2099990056802541,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.2099990056802541,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.2099990056802541,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.41,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2099990775263325,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.2099990775263325,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.2099990775263325,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.42,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2099991441810638,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.2099991441810638,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.2099991441810638,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.43,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999920601955657,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999920601955657,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999920601955657,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.44,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999926338981542,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999926338981542,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999926338981542,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.45,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2099993166146994,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.2099993166146994,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.2099993166146994,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.46,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999936599373878,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999936599373878,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999936599373878,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.47,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999941180482093,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999941180482093,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999941180482093,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.48,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.209999454305754,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.209999454305754,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.209999454305754,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.49,0.0,0.0,0.015,0.01,0.0,4.8074240906848516E-8,0.0,15.0,9.328160698258403E-8,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20999949373571783,8.315544344282305E-10,4.2855552665730375E-10,0.0,0.8914452284076585,0.0,0.0,0.0,0.0,0.0,9.328160698258403E-8,4.8074240906848516E-8,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.8914452284076585,0.0,4.2855552665730375E-10,8.315544344282305E-10,0.20999949373571783,0.8914452284076585,0.0,0.0,0.0,0.0,0.001,4.2855552665730375E-10,0.20999949373571783,8.315544344282305E-10,0.8914452284076585,0.0,0.0,0.0,0.0,9.328160698258403E-8,0.0,1000.0,4.8074240906848516E-8,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
